id,title,num,crn,section,hours,times,faculty,location,limit,enrolled,available,info,description,subj,subject,subj_code,cat_term,credit_hours
202620BIOL15912,"Field Investigations in Biology",130,15912,A,4,"M 1330-1630,  ","M Schrader",TBA,20,20,"Closed // Waitlist: 6","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 8 (none available)","A study of ecology, evolution and biological diversity, with an emphasis on scientific investigations in the natural areas in and around the university.  The course, which is scheduled for one afternoon each week, meets the general education requirement for a natural science course but does not fulfill the requirement for a laboratory science course.",BIOL,Biology,BIOL,202620,"4 hours"
202620BIOL15895,"Field Investigations in Biology",130,15895,B,4,"W 1300-1600,  ","E Chapman",TBA,20,20,"Closed // Waitlist: 5","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 8 (none available)","A study of ecology, evolution and biological diversity, with an emphasis on scientific investigations in the natural areas in and around the university.  The course, which is scheduled for one afternoon each week, meets the general education requirement for a natural science course but does not fulfill the requirement for a laboratory science course.",BIOL,Biology,BIOL,202620,"4 hours"
202620BIOL15917,"Field Investigations in Biology",130,15917,C,4,"R 1330-1600,  ","G Wells",TBA,20,20,"Closed // Waitlist: 10","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 8 (none available)","A study of ecology, evolution and biological diversity, with an emphasis on scientific investigations in the natural areas in and around the university.  The course, which is scheduled for one afternoon each week, meets the general education requirement for a natural science course but does not fulfill the requirement for a laboratory science course.",BIOL,Biology,BIOL,202620,"4 hours"
202620BIOL15896,"Introductory Molecular Biology and Genetics",133,15896,A,4,"MWF 0900-0950,  ","B Choudhary",TBA,26,26,"Closed // Waitlist: 3","General Education: G5: Observing-Experimenting-Modeling<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 8 (none available)","This course is an introductory study of the molecular and cellular basis of life, of the structure and function of cells, and of molecular genetics.  Biol 130 is not a prerequisite.  Non-laboratory course.",BIOL,Biology,BIOL,202620,"4 hours"
202620BIOL15920,"Introductory Molecular Biology and Genetics",133,15920,B,4,"MWF 1000-1050,  ","C World",TBA,26,26,"Closed // Waitlist: 2","General Education: G5: Observing-Experimenting-Modeling<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 8 (none available)","This course is an introductory study of the molecular and cellular basis of life, of the structure and function of cells, and of molecular genetics.  Biol 130 is not a prerequisite.  Non-laboratory course.",BIOL,Biology,BIOL,202620,"4 hours"
202620BIOL15921,"Introductory Molecular Biology and Genetics",133,15921,C,4,"MWF 1100-1150,  ","C World",TBA,26,26,"Closed // Waitlist: 0","General Education: G5: Observing-Experimenting-Modeling<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 8 (none available)","This course is an introductory study of the molecular and cellular basis of life, of the structure and function of cells, and of molecular genetics.  Biol 130 is not a prerequisite.  Non-laboratory course.",BIOL,Biology,BIOL,202620,"4 hours"
202620BIOL15899,"Principles of Human Nutrition",180,15899,A,4,"TR 0930-1045,  ","C Gray",TBA,15,15,"Closed // Waitlist: 5","Community Engagement","This course provides an introduction to nutrition and focuses on the relationship between diet and health. Topics include physiological requirements and functions of protein, energy, and the major vitamins and minerals that are determinants of health and diseases in human populations. These basic concepts are applied to societal issues, including the role of diet in malnutrition, heart disease, cancer, and diabetes. Community engagement.",BIOL,Biology,BIOL,202620,"4 hours"
202620BIOL15913,"Ornithology (Lab)",201,15913,A,4,"TR 0800-0915,  ","M Schrader",TBA,16,16,"Closed // Waitlist: 11","Lab Science; Prerequisite:  BIOL 130 ","A comprehensive examination of avian biology. Lectures will include student presentations on readings from the scientific literature. Laboratory will emphasize field methods used to study wild birds. A field research project is required. This course cannot be taken for credit by students who have already completed BIOL 108. Laboratory course.",BIOL,Biology,BIOL,202620,"4 hours"
202620BIOL15914,"Ornithology (Lab)",201,15914,L1,0,"R 1330-1630,  ","M Schrader",TBA,16,16,Closed,"Prerequisite:  BIOL 130 ","A comprehensive examination of avian biology. Lectures will include student presentations on readings from the scientific literature. Laboratory will emphasize field methods used to study wild birds. A field research project is required. This course cannot be taken for credit by students who have already completed BIOL 108. Laboratory course.",BIOL,Biology,BIOL,202620,"0 hours"
202620BIOL15897,"Plant Ecology (Lab)",206,15897,A,4,"TR 1100-1215,  ","J Evans",TBA,16,16,"Closed // Waitlist: 3","Lab Science; Prerequisites: One course in biology","A study of plants and their interaction with the environment, with other plants, and with animals will emphasize how plant populations change in size and spatial distribution, how they respond to herbivores and pollinators, and the ecological and evolutionary consequences of plant traits. Laboratories will focus on methods for analyzing population and community dynamics. Laboratory course.",BIOL,Biology,BIOL,202620,"4 hours"
202620BIOL15898,"Plant Ecology (Lab)",206,15898,L1,0,"R 1330-1630,  ","J Evans",TBA,16,16,Closed,"Prerequisites: One course in biology","A study of plants and their interaction with the environment, with other plants, and with animals will emphasize how plant populations change in size and spatial distribution, how they respond to herbivores and pollinators, and the ecological and evolutionary consequences of plant traits. Laboratories will focus on methods for analyzing population and community dynamics. Laboratory course.",BIOL,Biology,BIOL,202620,"0 hours"
202620BIOL15918,"Ecology (Lab)",210,15918,A,4,"TR 0930-1045,  ","G Wells",TBA,16,16,"Closed // Waitlist: 10","General Education: GMWI: Major Writing Intensive<br><br>Lab Science; Prerequisite:  BIOL 130 ","A survey of the principles and applications of ecological science. Lecture will cover the ecology of individuals, populations, communities, and ecosystems. Lab will emphasize field experimentation in the local environment. Laboratory course.",BIOL,Biology,BIOL,202620,"4 hours"
